url,title,bucket,priority,error,status,raw_path,extracted_path,bytes,chars
https://news.usni.org/2024/12/11/report-to-congress-on-u-s-north-korea-relations-2,Report to Congress on U.S.-North Korea Relations (CRS/USNI),dprk_crs,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/dprk_crs/report-to-congress-on-u-s-north-korea-relations-crs-usni-8cb47ebb.html,/home/user/workspace/inquisitor_corpus/extracted/dprk_crs/report-to-congress-on-u-s-north-korea-relations-crs-usni-8cb47ebb.txt,65588,50500
https://publications.armywarcollege.edu/Regional-Issues/Europe-Russia/,"A Long, Hard Year: Russia-Ukraine War Lessons Learned 2023",ukr_p1_usawc,P2,403 Client Error: Forbidden for url: https://publications.armywarcollege.edu/Regional-Issues/Europe-Russia/,fail,,,0,0
https://researchcentre.army.gov.au/library/australian-army-journal-aaj/volume-10-number-1-autumn/f3ea-targeting-paradigm-contemporary-warfare,F3EA: A Targeting Paradigm for Contemporary Warfare,ct_doctrine_us_army,P1,"HTTPSConnectionPool(host='researchcentre.army.gov.au', port=443): Read timed out. (read timeout=90)",fail,,,0,0
https://nso.nato.int/nso/zPublic/ap/PROM/AJP-2.1%20EDB%20V1%20E.pdf,AJP-2.1 Allied Joint Doctrine for Intelligence Procedures,ct_doctrine_nato,P2,404 Client Error: Not Found for url: https://nso.nato.int/nso/zPublic/ap/PROM/AJP-2.1%20EDB%20V1%20E.pdf,fail,,,0,0
https://www.airuniversity.af.edu/CASI/,China Aerospace Studies Institute (CASI),oob_casi,P2,403 Client Error: Forbidden for url: https://www.airuniversity.af.edu/CASI/,fail,,,0,0
https://www.armyupress.army.mil/Portals/7/military-review/Archives/English/Online-Exclusive/2024/Lessons-Ukraine-Russia-War/Lessons-Ukraine-Russia-War-UA.pdf,Lessons from the Ukraine-Russia War (Military Review Online),ukr_p1_usawc,P2,403 Client Error: Forbidden for url: https://www.armyupress.army.mil/Portals/7/military-review/Archives/English/Online-Exclusive/2024/Lessons-Ukraine-Russia-War/Lessons-Ukraine-Russia-War-UA.pdf,fail,,,0,0
https://www.aspi.org.au/strategist-posts/old-and-new-lessons-from-the-ukraine-war/,Old and New Lessons from the Ukraine War,ukr_p2_australia,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/ukr_p2_australia/old-and-new-lessons-from-the-ukraine-war-5ba15dab.html,/home/user/workspace/inquisitor_corpus/extracted/ukr_p2_australia/old-and-new-lessons-from-the-ukraine-war-5ba15dab.txt,21851,17086
https://www.armyupress.army.mil/Portals/7/military-review/Archives/English/so25/Lessons-from-Ukraine/Lessons-from-Ukraine-ua.pdf,Russia's Changes in the Conduct of War Based on Lessons from Ukraine (Military Review),ukr_p1_usawc,P2,403 Client Error: Forbidden for url: https://www.armyupress.army.mil/Portals/7/military-review/Archives/English/so25/Lessons-from-Ukraine/Lessons-from-Ukraine-ua.pdf,fail,,,0,0
https://www.aspi.org.au/strategist-posts/seven-lessons-from-ukraine-for-australias-defence-organisation/,Seven Lessons from Ukraine for Australia's Defence Organisation,ukr_p2_australia,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/ukr_p2_australia/seven-lessons-from-ukraine-for-australia-s-defence-organisation-9f868741.html,/home/user/workspace/inquisitor_corpus/extracted/ukr_p2_australia/seven-lessons-from-ukraine-for-australia-s-defence-organisation-9f868741.txt,23742,19393
https://www.milsuite.mil/book/docs/DOC-92003,ATP 3-05.20 Special Operations Intelligence,ct_doctrine_us_army,P1,"HTTPSConnectionPool(host='www.milsuite.mil', port=443): Max retries exceeded with url: /book/docs/DOC-92003 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",fail,,,0,0
https://www.atlanticcouncil.org/in-depth-research-reports/issue-brief/the-chinese-militarys-evolving-cyber-operations/,The Chinese Military's Evolving Cyber Operations,china_atlantic_council,P2,404 Client Error: Not Found for url: https://www.atlanticcouncil.org/in-depth-research-reports/issue-brief/the-chinese-militarys-evolving-cyber-operations/,fail,,,0,0
https://www.atlanticcouncil.org/in-depth-research-reports/report/blue-skies-china-air-power-and-the-contest-for-dominance-in-the-indo-pacific/,"Blue Skies: China, Air Power, and the Contest for Dominance in the Indo-Pacific",china_atlantic_council,P2,404 Client Error: Not Found for url: https://www.atlanticcouncil.org/in-depth-research-reports/report/blue-skies-china-air-power-and-the-contest-for-dominance-in-the-indo-pacific/,fail,,,0,0
https://www.aspi.org.au/strategist-posts/ukraines-drone-attack-offers-fearful-lessons-for-a-chinese-invasion-force/,Ukraine's Drone Attack Offers Fearful Lessons for a Chinese Invasion Force,ukr_p2_australia,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/ukr_p2_australia/ukraine-s-drone-attack-offers-fearful-lessons-for-a-chinese-invasion-force-8671a616.html,/home/user/workspace/inquisitor_corpus/extracted/ukr_p2_australia/ukraine-s-drone-attack-offers-fearful-lessons-for-a-chinese-invasion-force-8671a616.txt,22340,16782
https://www.atlanticcouncil.org/in-depth-research-reports/report/frozen-out/,Frozen Out: How a Taiwan Conflict Could Reshape the Arctic,china_atlantic_council,P2,404 Client Error: Not Found for url: https://www.atlanticcouncil.org/in-depth-research-reports/report/frozen-out/,fail,,,0,0
https://www.chathamhouse.org/2025/03/chinas-military-build-indicates-it-serious-about-taking-taiwan,China's Military Build-up Indicates it is Serious about Taking Taiwan,china_tw_govt,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/china_tw_govt/china-s-military-build-up-indicates-it-is-serious-about-taking-taiwan-58e4227a.html,/home/user/workspace/inquisitor_corpus/extracted/china_tw_govt/china-s-military-build-up-indicates-it-is-serious-about-taking-taiwan-58e4227a.txt,40189,31612
https://theforge.defence.gov.au/war-college-papers-2022/lessons-2022-russian-ukraine-war,Lessons from the 2022 Russian-Ukraine War (ADF War College Paper),ukr_p2_australia,P2,"HTTPSConnectionPool(host='theforge.defence.gov.au', port=443): Read timed out. (read timeout=90)",fail,,,0,0
https://www.defence.gov.au/about/publications/2020-defence-strategic-update,2020 Defence Strategic Update,china_au_govt,P2,"HTTPSConnectionPool(host='www.defence.gov.au', port=443): Read timed out. (read timeout=90)",fail,,,0,0
https://www.doctrine.af.mil/Portals/61/documents/AFDP_3-2/3-2-AFDP-IRREGULAR-WARFARE.pdf,AFDP 3-2 Irregular Warfare (US Air Force),ct_doctrine_us_air,P2,403 Client Error: Forbidden for url: https://www.doctrine.af.mil/Portals/61/documents/AFDP_3-2/3-2-AFDP-IRREGULAR-WARFARE.pdf,fail,,,0,0
https://www.defence.gov.au/about/strategic-planning/2024-national-defence-strategy-2024-integrated-investment-program,2024 National Defence Strategy (NDS),china_au_govt,P2,"HTTPSConnectionPool(host='www.defence.gov.au', port=443): Read timed out. (read timeout=90)",fail,,,0,0
https://www.fdd.org/analysis/2026/04/25/think-were-losing-the-war-in-iran-consider-where-things-really-stand/,FDD — Iran's Ballistic Missile Enterprise Assessment (2026),iran_fdd,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/iran_fdd/fdd-iran-s-ballistic-missile-enterprise-assessment-2026-f5447325.html,/home/user/workspace/inquisitor_corpus/extracted/iran_fdd/fdd-iran-s-ballistic-missile-enterprise-assessment-2026-f5447325.txt,26093,21673
https://www.hudson.org/defense-strategy/can-us-regain-battlefield-superiority-against-china,Can the United States Regain Battlefield Superiority Against China?,china_hudson,P2,404 Client Error: Not Found for url: https://www.hudson.org/defense-strategy/can-us-regain-battlefield-superiority-against-china,fail,,,0,0
https://www.hudson.org/defense-strategy/sustaining-undersea-advantage-disrupting-chinas-undersea-surveillance-network,Sustaining the Undersea Advantage: Disrupting China's Undersea Surveillance Network,china_hudson,P2,404 Client Error: Not Found for url: https://www.hudson.org/defense-strategy/sustaining-undersea-advantage-disrupting-chinas-undersea-surveillance-network,fail,,,0,0
https://www.defence.gov.au/about/reviews-inquiries/defence-strategic-review,Defence Strategic Review 2023,china_au_govt,P2,"HTTPSConnectionPool(host='www.defence.gov.au', port=443): Read timed out. (read timeout=90)",fail,,,0,0
https://www.jallc.nato.int/JALLC-UKR-Initiative,JALLC-UKR Initiative (portal),ukr_p1_usawc,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/ukr_p1_usawc/jallc-ukr-initiative-portal-b5063e9a.html,/home/user/workspace/inquisitor_corpus/extracted/ukr_p1_usawc/jallc-ukr-initiative-portal-b5063e9a.txt,30431,7977
https://www.jcs.mil/Portals/36/Documents/Doctrine/pubs/jp3_63.pdf,JP 3-63 Detainee Operations,ct_tradecraft_pol,P2,403 Client Error: Forbidden for url: https://www.jcs.mil/Portals/36/Documents/Doctrine/pubs/jp3_63.pdf,fail,,,0,0
https://www.jallc.nato.int/articles/jallc-publishes-report-two-years-lessons-relating-russias-war-against-ukraine,Two Years of NATO Lessons Learned Portal: Lessons Relating to Russia's War Against Ukraine,ukr_p1_usawc,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/ukr_p1_usawc/two-years-of-nato-lessons-learned-portal-lessons-relating-to-russia-s-war-against-ukraine-64dd4433.html,/home/user/workspace/inquisitor_corpus/extracted/ukr_p1_usawc/two-years-of-nato-lessons-learned-portal-lessons-relating-to-russia-s-war-against-ukraine-64dd4433.txt,21881,1783
https://www.marines.mil/Portals/1/Publications/FM%202-22.3%20%20Human%20Intelligence%20Collector%20Operations_1.pdf,FM 2-22.3 (Marine Corps version),ct_tradecraft_humint,P2,403 Client Error: Forbidden for url: https://www.marines.mil/Portals/1/Publications/FM%202-22.3%20%20Human%20Intelligence%20Collector%20Operations_1.pdf,fail,,,0,0
https://www.mac.gov.tw/en/,Cross-Strait Situation and Response (Annual Report),china_tw_govt,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/china_tw_govt/cross-strait-situation-and-response-annual-report-a1747b72.html,/home/user/workspace/inquisitor_corpus/extracted/china_tw_govt/cross-strait-situation-and-response-annual-report-a1747b72.txt,84617,5443
https://www.odni.gov/nctc/groups/abu_sayyaf.html,Abu Sayyaf Group (ASG) Terrorist Group Profile,ct_org_se_asia,P2,403 Client Error: Forbidden for url: https://www.odni.gov/nctc/groups/abu_sayyaf.html,fail,,,0,0
https://www.prcleader.org/china-leadership-monitor,"China Leadership Monitor (full archive, issues #1–present)",china_hoover_clm,P2,404 Client Error: Not Found for url: https://www.prcleader.org/china-leadership-monitor,fail,,,0,0
https://www.mnd.gov.tw/Publish.aspx?cnid=617&p=78007,2021 National Defense Report (16th Edition),china_tw_govt,P2,404 Client Error: Not Found for url: https://www.mnd.gov.tw/Publish.aspx?cnid=617&p=78007,fail,,,0,0
https://www.odni.gov/nctc/terrorist_groups/asg.html,Abu Sayyaf Group (ASG) Profile,ct_org_se_asia,P2,403 Client Error: Forbidden for url: https://www.odni.gov/nctc/terrorist_groups/asg.html,fail,,,0,0
https://www.prcleader.org/post/assessing-xi-s-grip-on-the-pla-after-the-rocket-force-purge,Assessing Xi's Grip on the PLA after the Rocket Force Purge (CLM #77),china_hoover_clm,P2,404 Client Error: Not Found for url: https://www.prcleader.org/post/assessing-xi-s-grip-on-the-pla-after-the-rocket-force-purge,fail,,,0,0
https://www.prcleader.org/post/chinas-defense-budget-under-xi-jinping,China's Defense Budget Under Xi Jinping (CLM #65),china_hoover_clm,P2,404 Client Error: Not Found for url: https://www.prcleader.org/post/chinas-defense-budget-under-xi-jinping,fail,,,0,0
https://www.prcleader.org/post/pla-corruption,PLA Corruption and the Threat to Chinese Military Effectiveness (CLM #76),china_hoover_clm,P2,404 Client Error: Not Found for url: https://www.prcleader.org/post/pla-corruption,fail,,,0,0
https://www.rusi.org/explore-our-research/regions/china,RUSI China Research Programme (ongoing publications),china_uk_rusi,P2,404 Client Error: Not Found for url: https://www.rusi.org/explore-our-research/regions/china,fail,,,0,0
https://www.prcleader.org/post/the-plas-new-generation-of-leaders,The PLA's New Generation of Leaders (CLM #70),china_hoover_clm,P2,404 Client Error: Not Found for url: https://www.prcleader.org/post/the-plas-new-generation-of-leaders,fail,,,0,0
https://www.tandfonline.com/doi/abs/10.1080/10576100701558620,PKK as Criminal Syndicate,ct_org_pkk,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/ct_org_pkk/pkk-as-criminal-syndicate-b29654e5.html,/home/user/workspace/inquisitor_corpus/extracted/ct_org_pkk/pkk-as-criminal-syndicate-b29654e5.txt,34584,29794
https://ctc.westpoint.edu/ct-sentinel-issues/,CTC Sentinel Far-Right Issues,ct_far_right,P3,404 Client Error: Not Found for url: https://ctc.westpoint.edu/ct-sentinel-issues/,fail,,,0,0
https://digitalcommons.usf.edu/cgi/viewcontent.cgi?article=1501&context=jss,Provisional IRA Mortar Development: RAND,ct_org_ira,P3,405 Client Error: Not Allowed for url: https://digitalcommons.usf.edu/cgi/viewcontent.cgi?article=1501&context=jss,fail,,,0,0
https://fas.org/sgp/crs/row/R43813.pdf,CRS Report: FARC and ELN Colombia,ct_org_farc,P3,404 Client Error: Not Found for url: https://fas.org/sgp/crs/row/R43813.pdf,fail,,,0,0
https://www.tandfonline.com/doi/full/10.1080/08850607.2024.2382029,Signature Strikes and the Ethics of Targeted Killing,ct_tradecraft_targeted_killing,P2,,ok,/home/user/workspace/inquisitor_corpus/raw/ct_tradecraft_targeted_killing/signature-strikes-and-the-ethics-of-targeted-killing-c5bb823b.html,/home/user/workspace/inquisitor_corpus/extracted/ct_tradecraft_targeted_killing/signature-strikes-and-the-ethics-of-targeted-killing-c5bb823b.txt,60529,47611
https://gsd.msu.edu.tr/Content/sayilar/dokuman/GSD_31/GSD_31_Art_2_092019.pdf,The Cases of Rote Armee Fraktion and Brigate Rosse,ct_org_red_brigades,P3,"HTTPSConnectionPool(host='gsd.msu.edu.tr', port=443): Max retries exceeded with url: /Content/sayilar/dokuman/GSD_31/GSD_31_Art_2_092019.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:100",fail,,,0,0
https://inss.ndu.edu/Portals/82/Documents/CSCMA/CSCMA%20Publications%20List%2021%20August%202025.pdf,China's Pursuit of Dominance in Cyberspace and Electronic Warfare,china_ndu_new,P3,403 Client Error: Forbidden for url: https://inss.ndu.edu/Portals/82/Documents/CSCMA/CSCMA%20Publications%20List%2021%20August%202025.pdf,fail,,,0,0
https://icct.nl/publication/eln-colombia,ICCT Research on ELN,ct_org_eln,P3,404 Client Error: Not Found for url: https://icct.nl/publication/eln-colombia,fail,,,0,0
https://publications.gc.ca/collections/collection_2018/mdn-dnd/D2-252-307-2005-eng.pdf,Canadian CF Joint Doctrine on Counterterrorism (B-GJ-005-307/FP-040),ct_doctrine_canada,P3,404 Client Error: Not Found for url: https://publications.gc.ca/collections/collection_2018/mdn-dnd/D2-252-307-2005-eng.pdf,fail,,,0,0
https://nautilus.org/napsnet/napsnet-special-reports/,Nautilus Institute NAPSNet — DPRK Nuclear Strategy Special Reports,dprk_nautilus,P3,404 Client Error: Not Found for url: https://nautilus.org/napsnet/napsnet-special-reports/,fail,,,0,0
https://publications.parliament.uk/pa/ld5804/ldselect/ldintrel/20/2002.htm,Ukraine: A Wake-Up Call (House of Lords IRDC Report),ukr_p3_uk_parliament,P3,,ok,/home/user/workspace/inquisitor_corpus/raw/ukr_p3_uk_parliament/ukraine-a-wake-up-call-house-of-lords-irdc-report-98668e18.html,/home/user/workspace/inquisitor_corpus/extracted/ukr_p3_uk_parliament/ukraine-a-wake-up-call-house-of-lords-irdc-report-98668e18.txt,2990,1557
https://repository.lsu.edu/cgi/viewcontent.cgi?article=2815&context=gradschool_theses,Sendero Luminoso and Peruvian Counterinsurgency,ct_org_sendero,P3,405 Client Error: Not Allowed for url: https://repository.lsu.edu/cgi/viewcontent.cgi?article=2815&context=gradschool_theses,fail,,,0,0
https://www.armyupress.army.mil/Journals/Military-Review/English-Edition-Archives/March-April-2021/Kwoun-Tradecraft-Standards/,Analytic Tradecraft Standards,ct_tradecraft_other,P3,403 Client Error: Forbidden for url: https://www.armyupress.army.mil/Journals/Military-Review/English-Edition-Archives/March-April-2021/Kwoun-Tradecraft-Standards/,fail,,,0,0
https://www.ausa.org/publications/russo-ukrainian-war-strategic-assessment-two-years-conflict,The Russo-Ukrainian War: A Strategic Assessment Two Years into the Conflict,ukr_p3_ausa,P3,,ok,/home/user/workspace/inquisitor_corpus/raw/ukr_p3_ausa/the-russo-ukrainian-war-a-strategic-assessment-two-years-into-the-conflict-68ca7d9b.html,/home/user/workspace/inquisitor_corpus/extracted/ukr_p3_ausa/the-russo-ukrainian-war-a-strategic-assessment-two-years-into-the-conflict-68ca7d9b.txt,56913,45387
https://www.fpri.org/article/2020/07/chinas-military-strategy-doctrine-for-winning-wars/,China's Military Strategy: Doctrine for Winning Wars,china_fpri,P3,404 Client Error: Not Found for url: https://www.fpri.org/article/2020/07/chinas-military-strategy-doctrine-for-winning-wars/,fail,,,0,0
https://www.chathamhouse.org/2025/03/competing-visions-international-order/02-china-balancing-us-increasing-global-influence,Competing Visions of International Order: China,china_uk_chatham,P3,,ok,/home/user/workspace/inquisitor_corpus/raw/china_uk_chatham/competing-visions-of-international-order-china-9ecfc539.html,/home/user/workspace/inquisitor_corpus/extracted/china_uk_chatham/competing-visions-of-international-order-china-9ecfc539.txt,52850,41908
https://www.heritage.org/military-strength/assessing-threats-us-vital-interests/china,2024 Index of U.S. Military Strength — China Threat Assessment,china_heritage,P3,,ok,/home/user/workspace/inquisitor_corpus/raw/china_heritage/2024-index-of-u-s-military-strength-china-threat-assessment-11557e3c.html,/home/user/workspace/inquisitor_corpus/extracted/china_heritage/2024-index-of-u-s-military-strength-china-threat-assessment-11557e3c.txt,68688,52982
https://www.iiss.org/publications/armed-conflict-survey/,Armed Conflict Survey 2024: Ukraine,ukr_p3_iiss,P3,403 Client Error: Forbidden for url: https://www.iiss.org/publications/armed-conflict-survey/,fail,,,0,0
https://www.fpri.org/article/2022/08/the-dragon-extends-its-reach-chinese-military-power-goes-global/,The Dragon Extends Its Reach: Chinese Military Power Goes Global,china_fpri,P3,404 Client Error: Not Found for url: https://www.fpri.org/article/2022/08/the-dragon-extends-its-reach-chinese-military-power-goes-global/,fail,,,0,0
https://www.start.umd.edu/data-tools/GTD,Global Terrorism Database (GTD),ct_other,P3,"HTTPSConnectionPool(host='www.start.umd.edu', port=443): Max retries exceeded with url: /data-tools/GTD (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))",fail,,,0,0
https://www.mitre.org/sites/default/files/2023-01/PR-22-3927-china-ai-autonomy-development.pdf,China's AI and Autonomy Development: Implications for US Competitiveness,china_mitre,P3,404 Client Error: Not Found for url: https://www.mitre.org/sites/default/files/2023-01/PR-22-3927-china-ai-autonomy-development.pdf,fail,,,0,0
https://www.iiss.org/research-paper/2021/11/china-military-modernisation,China's Military Modernisation: Reshaping the Indo-Pacific Strategic Order (Dossier),china_uk_iiss,P3,403 Client Error: Forbidden for url: https://www.iiss.org/research-paper/2021/11/china-military-modernisation,fail,,,0,0
https://www.start.umd.edu/gtd/groups/17N,17 November Revolutionary Organization,ct_org_17n,P3,"HTTPSConnectionPool(host='www.start.umd.edu', port=443): Max retries exceeded with url: /gtd/groups/17N (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))",fail,,,0,0
https://www.start.umd.edu/research,START Research Publications,ct_other,P3,"HTTPSConnectionPool(host='www.start.umd.edu', port=443): Max retries exceeded with url: /research (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))",fail,,,0,0
https://www.usmcu.edu/Outreach/Marine-Corps-University-Press/China-Military-Studies-Review/CMSR-2025-Understanding-Weishe/,China Military Studies Review 2025: Understanding Weishe (Strategic Coercion),china_ndu_new,P3,403 Client Error: Forbidden for url: https://www.usmcu.edu/Outreach/Marine-Corps-University-Press/China-Military-Studies-Review/CMSR-2025-Understanding-Weishe/,fail,,,0,0
https://www.start.umd.edu/research-projects/lone-offender-terrorism,START Lone Actor Research,ct_lone_actor,P3,"HTTPSConnectionPool(host='www.start.umd.edu', port=443): Max retries exceeded with url: /research-projects/lone-offender-terrorism (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))",fail,,,0,0
https://www.start.umd.edu/research-projects/profiles-individual-radicalization-united-states-pirus,START Far-Right Extremism Research,ct_far_right,P3,"HTTPSConnectionPool(host='www.start.umd.edu', port=443): Max retries exceeded with url: /research-projects/profiles-individual-radicalization-united-states-pirus (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer ce",fail,,,0,0
https://www.defence.gov.au/adfwc/Documents/DoctrineLibrary/ADDP/ADDP3.14.pdf,Australian ADDP 3.14 Counterterrorism (reference),ct_doctrine_australia,P2,"HTTPSConnectionPool(host='www.defence.gov.au', port=443): Read timed out. (read timeout=90)",fail,,,0,0
